feature,index,weight,rank
Semantic_GI_wlbpsyc,106,0.014871837136500872,*
Semantic_GI_rsploss,98,0.014871837136500872,*
Semantic_GI_exprsv,24,0.014871837136500872,*
Semantic_GI_doctrin,21,0.014871837136500872,*
Semantic_GI_exch,23,0.014871837136500872,*
Semantic_GI_enlends,108,0.014871837136500872,*
Semantic_GI_female,34,0.014871837136500872,*
Semantic_GI_skltot,110,0.014871837136500872,*
Semantic_GI_trngain,111,0.014871837136500872,*
Semantic_GI_trnloss,112,0.014871837136500872,*
Semantic_GI_academ,20,0.014871837136500872,*
Semantic_GI_meanslw,114,0.014871837136500872,*
Semantic_GI_arenalw,116,0.014871837136500872,*
Semantic_GI_ptlw,117,0.014871837136500872,*
Semantic_GI_pain,17,0.014871837136500872,*
Semantic_GI_posaff,119,0.014871837136500872,*
Semantic_GI_male,33,0.014871837136500872,*
Semantic_GI_powcoop,90,0.014871837136500872,*
Semantic_GI_social,36,0.014871837136500872,*
Semantic_GI_say,47,0.014871837136500872,*
Semantic_GI_increas,56,0.014871837136500872,*
Semantic_GI_fall,62,0.014871837136500872,*
Semantic_GI_vary,55,0.014871837136500872,*
Semantic_GI_ought,64,0.014871837136500872,*
Semantic_GI_perceiv,65,0.014871837136500872,*
Semantic_DAL_ANEW_AvgDominance,4,0.014871837136500872,*
Semantic_GI_persist,51,0.014871837136500872,*
Semantic_GI_numb,71,0.014871837136500872,*
Semantic_GI_freq,72,0.014871837136500872,*
Semantic_GI_goal,49,0.014871837136500872,*
Semantic_GI_pos,75,0.014871837136500872,*
Semantic_GI_rel,77,0.014871837136500872,*
Semantic_GI_region,37,0.014871837136500872,*
Semantic_GI_our,79,0.014871837136500872,*
Semantic_GI_natobj,44,0.014871837136500872,*
Semantic_GI_name,81,0.014871837136500872,*
Semantic_GI_negate,83,0.014871837136500872,*
Semantic_GI_food,42,0.014871837136500872,*
Semantic_GI_sky,40,0.014871837136500872,*
Semantic_GI_powgain,87,0.014871837136500872,*
Semantic_GI_land,39,0.014871837136500872,*
Semantic_GI_route,38,0.014871837136500872,*
Semantic_GI_rise,59,0.014871837136500872,*
Semantic_GI_powaupt,91,0.014871837136500872,*
Semantic_GI_compare,66,0.014871837136500872,*
